,winnerScore,loserScore,round,ct_tBuyRatio,ctWin,ct_startScore,ct_equipmentValue,ct_mapControl,ct_buy,ct_player_kpr,ct_player_dpr,ct_player_adr,ct_player_kast,ct_player_rating,ct_player_impact,ct_player_utility,t_startScore,t_equipmentValue,t_mapControl,t_buy,t_player_kpr,t_player_dpr,t_player_adr,t_player_kast,t_player_rating,t_player_impact,t_player_utility
407,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.5882352941176471,0.5294117647058824,67.4,76.5,1.07,0.8431372549019607,0.6114705882352941,9.0,1000.0,0.7323342805904207,0.25,0.47058823529411764,0.5294117647058824,49.6,52.9,0.74,0.15294117647058825,1.8395588235294118
408,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.5882352941176471,0.5294117647058824,67.4,76.5,1.07,0.8431372549019607,0.6114705882352941,9.0,1000.0,0.7323342805904207,0.25,0.7058823529411765,0.7058823529411765,93.4,70.6,1.12,0.9254901960784314,2.392058823529412
409,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.5882352941176471,0.5294117647058824,67.4,76.5,1.07,0.8431372549019607,0.6114705882352941,9.0,1000.0,0.7323342805904207,0.25,0.7647058823529411,0.4117647058823529,77.5,82.4,1.35,0.8196078431372549,2.1875
410,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.5294117647058824,0.5882352941176471,60.7,70.6,0.94,0.8411764705882353,1.1625653594771241,9.0,1000.0,0.7323342805904207,0.25,0.4117647058823529,0.5882352941176471,45.4,64.7,0.73,0.1411764705882353,3.581644385026738
411,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.5294117647058824,0.5882352941176471,60.7,70.6,0.94,0.8411764705882353,1.1625653594771241,9.0,1000.0,0.7323342805904207,0.25,0.35294117647058826,0.47058823529411764,78.0,70.6,0.9,1.2470588235294118,0.6821323529411765
412,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.5294117647058824,0.5882352941176471,60.7,70.6,0.94,0.8411764705882353,1.1625653594771241,9.0,1000.0,0.7323342805904207,0.25,0.47058823529411764,0.5294117647058824,49.6,52.9,0.74,0.15294117647058825,1.8395588235294118
413,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.5294117647058824,0.5882352941176471,60.7,70.6,0.94,0.8411764705882353,1.1625653594771241,9.0,1000.0,0.7323342805904207,0.25,0.7058823529411765,0.7058823529411765,93.4,70.6,1.12,0.9254901960784314,2.392058823529412
414,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.5294117647058824,0.5882352941176471,60.7,70.6,0.94,0.8411764705882353,1.1625653594771241,9.0,1000.0,0.7323342805904207,0.25,0.7647058823529411,0.4117647058823529,77.5,82.4,1.35,0.8196078431372549,2.1875
415,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.47058823529411764,0.4117647058823529,68.2,88.2,1.12,0.21176470588235294,2.8688305322128853,9.0,1000.0,0.7323342805904207,0.25,0.4117647058823529,0.5882352941176471,45.4,64.7,0.73,0.1411764705882353,3.581644385026738
416,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.47058823529411764,0.4117647058823529,68.2,88.2,1.12,0.21176470588235294,2.8688305322128853,9.0,1000.0,0.7323342805904207,0.25,0.35294117647058826,0.47058823529411764,78.0,70.6,0.9,1.2470588235294118,0.6821323529411765
417,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.47058823529411764,0.4117647058823529,68.2,88.2,1.12,0.21176470588235294,2.8688305322128853,9.0,1000.0,0.7323342805904207,0.25,0.47058823529411764,0.5294117647058824,49.6,52.9,0.74,0.15294117647058825,1.8395588235294118
418,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.47058823529411764,0.4117647058823529,68.2,88.2,1.12,0.21176470588235294,2.8688305322128853,9.0,1000.0,0.7323342805904207,0.25,0.7058823529411765,0.7058823529411765,93.4,70.6,1.12,0.9254901960784314,2.392058823529412
419,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.47058823529411764,0.4117647058823529,68.2,88.2,1.12,0.21176470588235294,2.8688305322128853,9.0,1000.0,0.7323342805904207,0.25,0.7647058823529411,0.4117647058823529,77.5,82.4,1.35,0.8196078431372549,2.1875
420,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.7058823529411765,0.6470588235294118,76.1,70.6,1.09,0.8,1.649879679144385,9.0,1000.0,0.7323342805904207,0.25,0.4117647058823529,0.5882352941176471,45.4,64.7,0.73,0.1411764705882353,3.581644385026738
421,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.7058823529411765,0.6470588235294118,76.1,70.6,1.09,0.8,1.649879679144385,9.0,1000.0,0.7323342805904207,0.25,0.35294117647058826,0.47058823529411764,78.0,70.6,0.9,1.2470588235294118,0.6821323529411765
422,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.7058823529411765,0.6470588235294118,76.1,70.6,1.09,0.8,1.649879679144385,9.0,1000.0,0.7323342805904207,0.25,0.47058823529411764,0.5294117647058824,49.6,52.9,0.74,0.15294117647058825,1.8395588235294118
423,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.7058823529411765,0.6470588235294118,76.1,70.6,1.09,0.8,1.649879679144385,9.0,1000.0,0.7323342805904207,0.25,0.7058823529411765,0.7058823529411765,93.4,70.6,1.12,0.9254901960784314,2.392058823529412
424,16.0,14.0,17.0,4.0,1.0,7.0,20500.0,1.2676657194095793,1.0,0.7058823529411765,0.6470588235294118,76.1,70.6,1.09,0.8,1.649879679144385,9.0,1000.0,0.7323342805904207,0.25,0.7647058823529411,0.4117647058823529,77.5,82.4,1.35,0.8196078431372549,2.1875
425,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.5555555555555556,48.9,66.7,0.8,0.6444444444444444,1.69,9.0,23200.0,0.7133183041457655,1.0,0.3888888888888889,0.6111111111111112,42.9,61.1,0.66,0.13333333333333333,3.39625
426,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.5555555555555556,48.9,66.7,0.8,0.6444444444444444,1.69,9.0,23200.0,0.7133183041457655,1.0,0.3333333333333333,0.5,73.7,72.2,0.86,0.8999999999999999,0.6390277777777778
427,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.5555555555555556,48.9,66.7,0.8,0.6444444444444444,1.69,9.0,23200.0,0.7133183041457655,1.0,0.5555555555555556,0.5555555555555556,56.5,55.6,0.84,0.16666666666666666,1.7165277777777777
428,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.5555555555555556,48.9,66.7,0.8,0.6444444444444444,1.69,9.0,23200.0,0.7133183041457655,1.0,0.6666666666666666,0.7222222222222222,89.7,66.7,1.04,0.9111111111111111,2.1814850427350434
429,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.5555555555555556,48.9,66.7,0.8,0.6444444444444444,1.69,9.0,23200.0,0.7133183041457655,1.0,0.7222222222222222,0.4444444444444444,76.2,83.3,1.31,0.8666666666666667,2.14265873015873
430,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.5555555555555556,75.7,77.8,1.16,0.8555555555555555,1.0115277777777778,9.0,23200.0,0.7133183041457655,1.0,0.3888888888888889,0.6111111111111112,42.9,61.1,0.66,0.13333333333333333,3.39625
431,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.5555555555555556,75.7,77.8,1.16,0.8555555555555555,1.0115277777777778,9.0,23200.0,0.7133183041457655,1.0,0.3333333333333333,0.5,73.7,72.2,0.86,0.8999999999999999,0.6390277777777778
432,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.5555555555555556,75.7,77.8,1.16,0.8555555555555555,1.0115277777777778,9.0,23200.0,0.7133183041457655,1.0,0.5555555555555556,0.5555555555555556,56.5,55.6,0.84,0.16666666666666666,1.7165277777777777
433,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.5555555555555556,75.7,77.8,1.16,0.8555555555555555,1.0115277777777778,9.0,23200.0,0.7133183041457655,1.0,0.6666666666666666,0.7222222222222222,89.7,66.7,1.04,0.9111111111111111,2.1814850427350434
434,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.5555555555555556,75.7,77.8,1.16,0.8555555555555555,1.0115277777777778,9.0,23200.0,0.7133183041457655,1.0,0.7222222222222222,0.4444444444444444,76.2,83.3,1.31,0.8666666666666667,2.14265873015873
435,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6111111111111112,0.5555555555555556,61.3,72.2,1.04,0.8444444444444444,1.1616447368421055,9.0,23200.0,0.7133183041457655,1.0,0.3888888888888889,0.6111111111111112,42.9,61.1,0.66,0.13333333333333333,3.39625
436,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6111111111111112,0.5555555555555556,61.3,72.2,1.04,0.8444444444444444,1.1616447368421055,9.0,23200.0,0.7133183041457655,1.0,0.3333333333333333,0.5,73.7,72.2,0.86,0.8999999999999999,0.6390277777777778
437,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6111111111111112,0.5555555555555556,61.3,72.2,1.04,0.8444444444444444,1.1616447368421055,9.0,23200.0,0.7133183041457655,1.0,0.5555555555555556,0.5555555555555556,56.5,55.6,0.84,0.16666666666666666,1.7165277777777777
438,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6111111111111112,0.5555555555555556,61.3,72.2,1.04,0.8444444444444444,1.1616447368421055,9.0,23200.0,0.7133183041457655,1.0,0.6666666666666666,0.7222222222222222,89.7,66.7,1.04,0.9111111111111111,2.1814850427350434
439,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6111111111111112,0.5555555555555556,61.3,72.2,1.04,0.8444444444444444,1.1616447368421055,9.0,23200.0,0.7133183041457655,1.0,0.7222222222222222,0.4444444444444444,76.2,83.3,1.31,0.8666666666666667,2.14265873015873
440,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.3888888888888889,68.6,88.9,1.12,0.2,3.7474335748792273,9.0,23200.0,0.7133183041457655,1.0,0.3888888888888889,0.6111111111111112,42.9,61.1,0.66,0.13333333333333333,3.39625
441,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.3888888888888889,68.6,88.9,1.12,0.2,3.7474335748792273,9.0,23200.0,0.7133183041457655,1.0,0.3333333333333333,0.5,73.7,72.2,0.86,0.8999999999999999,0.6390277777777778
442,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.3888888888888889,68.6,88.9,1.12,0.2,3.7474335748792273,9.0,23200.0,0.7133183041457655,1.0,0.5555555555555556,0.5555555555555556,56.5,55.6,0.84,0.16666666666666666,1.7165277777777777
443,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.3888888888888889,68.6,88.9,1.12,0.2,3.7474335748792273,9.0,23200.0,0.7133183041457655,1.0,0.6666666666666666,0.7222222222222222,89.7,66.7,1.04,0.9111111111111111,2.1814850427350434
444,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.4444444444444444,0.3888888888888889,68.6,88.9,1.12,0.2,3.7474335748792273,9.0,23200.0,0.7133183041457655,1.0,0.7222222222222222,0.4444444444444444,76.2,83.3,1.31,0.8666666666666667,2.14265873015873
445,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.6111111111111112,71.8,72.2,1.07,0.7888888888888889,1.549381313131313,9.0,23200.0,0.7133183041457655,1.0,0.3888888888888889,0.6111111111111112,42.9,61.1,0.66,0.13333333333333333,3.39625
446,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.6111111111111112,71.8,72.2,1.07,0.7888888888888889,1.549381313131313,9.0,23200.0,0.7133183041457655,1.0,0.3333333333333333,0.5,73.7,72.2,0.86,0.8999999999999999,0.6390277777777778
447,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.6111111111111112,71.8,72.2,1.07,0.7888888888888889,1.549381313131313,9.0,23200.0,0.7133183041457655,1.0,0.5555555555555556,0.5555555555555556,56.5,55.6,0.84,0.16666666666666666,1.7165277777777777
448,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.6111111111111112,71.8,72.2,1.07,0.7888888888888889,1.549381313131313,9.0,23200.0,0.7133183041457655,1.0,0.6666666666666666,0.7222222222222222,89.7,66.7,1.04,0.9111111111111111,2.1814850427350434
449,16.0,14.0,18.0,1.0,1.0,8.0,24700.0,1.2866816958542344,1.0,0.6666666666666666,0.6111111111111112,71.8,72.2,1.07,0.7888888888888889,1.549381313131313,9.0,23200.0,0.7133183041457655,1.0,0.7222222222222222,0.4444444444444444,76.2,83.3,1.31,0.8666666666666667,2.14265873015873
450,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.42105263157894735,0.5263157894736842,46.3,68.4,0.8,0.6368421052631579,1.585921052631579,9.0,10200.0,0.6900922031161782,0.75,0.3684210526315789,0.631578947368421,42.0,57.9,0.61,0.12631578947368421,3.232850877192983
451,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.42105263157894735,0.5263157894736842,46.3,68.4,0.8,0.6368421052631579,1.585921052631579,9.0,10200.0,0.6900922031161782,0.75,0.3157894736842105,0.5263157894736842,72.2,68.4,0.8,0.887719298245614,0.6004605263157895
452,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.42105263157894735,0.5263157894736842,46.3,68.4,0.8,0.6368421052631579,1.585921052631579,9.0,10200.0,0.6900922031161782,0.75,0.5263157894736842,0.5789473684210527,57.1,52.6,0.78,0.15789473684210525,1.6250877192982458
453,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.42105263157894735,0.5263157894736842,46.3,68.4,0.8,0.6368421052631579,1.585921052631579,9.0,10200.0,0.6900922031161782,0.75,0.631578947368421,0.7368421052631579,84.9,63.2,0.96,0.8982456140350877,2.1145300751879703
454,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.42105263157894735,0.5263157894736842,46.3,68.4,0.8,0.6368421052631579,1.585921052631579,9.0,10200.0,0.6900922031161782,0.75,0.6842105263157895,0.42105263157894735,72.2,84.2,1.28,0.856140350877193,2.031766917293233
455,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.6842105263157895,0.5263157894736842,76.9,78.9,1.2,0.856140350877193,0.9431965944272445,9.0,10200.0,0.6900922031161782,0.75,0.3684210526315789,0.631578947368421,42.0,57.9,0.61,0.12631578947368421,3.232850877192983
456,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.6842105263157895,0.5263157894736842,76.9,78.9,1.2,0.856140350877193,0.9431965944272445,9.0,10200.0,0.6900922031161782,0.75,0.3157894736842105,0.5263157894736842,72.2,68.4,0.8,0.887719298245614,0.6004605263157895
457,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.6842105263157895,0.5263157894736842,76.9,78.9,1.2,0.856140350877193,0.9431965944272445,9.0,10200.0,0.6900922031161782,0.75,0.5263157894736842,0.5789473684210527,57.1,52.6,0.78,0.15789473684210525,1.6250877192982458
458,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.6842105263157895,0.5263157894736842,76.9,78.9,1.2,0.856140350877193,0.9431965944272445,9.0,10200.0,0.6900922031161782,0.75,0.631578947368421,0.7368421052631579,84.9,63.2,0.96,0.8982456140350877,2.1145300751879703
459,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.6842105263157895,0.5263157894736842,76.9,78.9,1.2,0.856140350877193,0.9431965944272445,9.0,10200.0,0.6900922031161782,0.75,0.6842105263157895,0.42105263157894735,72.2,84.2,1.28,0.856140350877193,2.031766917293233
460,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.5789473684210527,0.5263157894736842,60.2,73.7,1.03,0.8263157894736842,1.6219736842105266,9.0,10200.0,0.6900922031161782,0.75,0.3684210526315789,0.631578947368421,42.0,57.9,0.61,0.12631578947368421,3.232850877192983
461,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.5789473684210527,0.5263157894736842,60.2,73.7,1.03,0.8263157894736842,1.6219736842105266,9.0,10200.0,0.6900922031161782,0.75,0.3157894736842105,0.5263157894736842,72.2,68.4,0.8,0.887719298245614,0.6004605263157895
462,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.5789473684210527,0.5263157894736842,60.2,73.7,1.03,0.8263157894736842,1.6219736842105266,9.0,10200.0,0.6900922031161782,0.75,0.5263157894736842,0.5789473684210527,57.1,52.6,0.78,0.15789473684210525,1.6250877192982458
463,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.5789473684210527,0.5263157894736842,60.2,73.7,1.03,0.8263157894736842,1.6219736842105266,9.0,10200.0,0.6900922031161782,0.75,0.631578947368421,0.7368421052631579,84.9,63.2,0.96,0.8982456140350877,2.1145300751879703
464,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.5789473684210527,0.5263157894736842,60.2,73.7,1.03,0.8263157894736842,1.6219736842105266,9.0,10200.0,0.6900922031161782,0.75,0.6842105263157895,0.42105263157894735,72.2,84.2,1.28,0.856140350877193,2.031766917293233
465,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.47368421052631576,0.3684210526315789,70.2,89.5,1.16,1.2,3.540021929824561,9.0,10200.0,0.6900922031161782,0.75,0.3684210526315789,0.631578947368421,42.0,57.9,0.61,0.12631578947368421,3.232850877192983
466,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.47368421052631576,0.3684210526315789,70.2,89.5,1.16,1.2,3.540021929824561,9.0,10200.0,0.6900922031161782,0.75,0.3157894736842105,0.5263157894736842,72.2,68.4,0.8,0.887719298245614,0.6004605263157895
467,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.47368421052631576,0.3684210526315789,70.2,89.5,1.16,1.2,3.540021929824561,9.0,10200.0,0.6900922031161782,0.75,0.5263157894736842,0.5789473684210527,57.1,52.6,0.78,0.15789473684210525,1.6250877192982458
468,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.47368421052631576,0.3684210526315789,70.2,89.5,1.16,1.2,3.540021929824561,9.0,10200.0,0.6900922031161782,0.75,0.631578947368421,0.7368421052631579,84.9,63.2,0.96,0.8982456140350877,2.1145300751879703
469,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.47368421052631576,0.3684210526315789,70.2,89.5,1.16,1.2,3.540021929824561,9.0,10200.0,0.6900922031161782,0.75,0.6842105263157895,0.42105263157894735,72.2,84.2,1.28,0.856140350877193,2.031766917293233
470,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.7368421052631579,0.5789473684210527,79.4,73.7,1.19,0.7999999999999999,1.4857775119617225,9.0,10200.0,0.6900922031161782,0.75,0.3684210526315789,0.631578947368421,42.0,57.9,0.61,0.12631578947368421,3.232850877192983
471,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.7368421052631579,0.5789473684210527,79.4,73.7,1.19,0.7999999999999999,1.4857775119617225,9.0,10200.0,0.6900922031161782,0.75,0.3157894736842105,0.5263157894736842,72.2,68.4,0.8,0.887719298245614,0.6004605263157895
472,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.7368421052631579,0.5789473684210527,79.4,73.7,1.19,0.7999999999999999,1.4857775119617225,9.0,10200.0,0.6900922031161782,0.75,0.5263157894736842,0.5789473684210527,57.1,52.6,0.78,0.15789473684210525,1.6250877192982458
473,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.7368421052631579,0.5789473684210527,79.4,73.7,1.19,0.7999999999999999,1.4857775119617225,9.0,10200.0,0.6900922031161782,0.75,0.631578947368421,0.7368421052631579,84.9,63.2,0.96,0.8982456140350877,2.1145300751879703
474,16.0,14.0,19.0,1.3333333333333333,1.0,9.0,30250.0,1.3099077968838218,1.0,0.7368421052631579,0.5789473684210527,79.4,73.7,1.19,0.7999999999999999,1.4857775119617225,9.0,10200.0,0.6900922031161782,0.75,0.6842105263157895,0.42105263157894735,72.2,84.2,1.28,0.856140350877193,2.031766917293233
475,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.4,0.55,44.2,65.0,0.74,0.63,1.566,9.0,26550.0,0.6436902402676689,1.0,0.35,0.65,39.9,60.0,0.59,0.12000000000000001,3.044125
476,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.4,0.55,44.2,65.0,0.74,0.63,1.566,9.0,26550.0,0.6436902402676689,1.0,0.35,0.5,72.8,70.0,0.86,0.8866666666666666,0.5844999999999999
477,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.4,0.55,44.2,65.0,0.74,0.63,1.566,9.0,26550.0,0.6436902402676689,1.0,0.65,0.55,67.0,55.0,0.95,0.18,1.5946634615384616
478,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.4,0.55,44.2,65.0,0.74,0.63,1.566,9.0,26550.0,0.6436902402676689,1.0,0.6,0.75,80.7,60.0,0.89,0.7914285714285714,2.0130000000000003
479,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.4,0.55,44.2,65.0,0.74,0.63,1.566,9.0,26550.0,0.6436902402676689,1.0,0.65,0.4,69.5,85.0,1.26,0.8466666666666667,2.12125
480,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.65,0.5,73.0,80.0,1.18,1.1466666666666667,0.9159305555555556,9.0,26550.0,0.6436902402676689,1.0,0.35,0.65,39.9,60.0,0.59,0.12000000000000001,3.044125
481,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.65,0.5,73.0,80.0,1.18,1.1466666666666667,0.9159305555555556,9.0,26550.0,0.6436902402676689,1.0,0.35,0.5,72.8,70.0,0.86,0.8866666666666666,0.5844999999999999
482,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.65,0.5,73.0,80.0,1.18,1.1466666666666667,0.9159305555555556,9.0,26550.0,0.6436902402676689,1.0,0.65,0.55,67.0,55.0,0.95,0.18,1.5946634615384616
483,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.65,0.5,73.0,80.0,1.18,1.1466666666666667,0.9159305555555556,9.0,26550.0,0.6436902402676689,1.0,0.6,0.75,80.7,60.0,0.89,0.7914285714285714,2.0130000000000003
484,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.65,0.5,73.0,80.0,1.18,1.1466666666666667,0.9159305555555556,9.0,26550.0,0.6436902402676689,1.0,0.65,0.4,69.5,85.0,1.26,0.8466666666666667,2.12125
485,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.55,0.55,62.0,70.0,0.97,0.81,2.100625,9.0,26550.0,0.6436902402676689,1.0,0.35,0.65,39.9,60.0,0.59,0.12000000000000001,3.044125
486,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.55,0.55,62.0,70.0,0.97,0.81,2.100625,9.0,26550.0,0.6436902402676689,1.0,0.35,0.5,72.8,70.0,0.86,0.8866666666666666,0.5844999999999999
487,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.55,0.55,62.0,70.0,0.97,0.81,2.100625,9.0,26550.0,0.6436902402676689,1.0,0.65,0.55,67.0,55.0,0.95,0.18,1.5946634615384616
488,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.55,0.55,62.0,70.0,0.97,0.81,2.100625,9.0,26550.0,0.6436902402676689,1.0,0.6,0.75,80.7,60.0,0.89,0.7914285714285714,2.0130000000000003
489,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.55,0.55,62.0,70.0,0.97,0.81,2.100625,9.0,26550.0,0.6436902402676689,1.0,0.65,0.4,69.5,85.0,1.26,0.8466666666666667,2.12125
490,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.45,0.4,68.0,85.0,1.09,1.19,4.1938657407407405,9.0,26550.0,0.6436902402676689,1.0,0.35,0.65,39.9,60.0,0.59,0.12000000000000001,3.044125
491,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.45,0.4,68.0,85.0,1.09,1.19,4.1938657407407405,9.0,26550.0,0.6436902402676689,1.0,0.35,0.5,72.8,70.0,0.86,0.8866666666666666,0.5844999999999999
492,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.45,0.4,68.0,85.0,1.09,1.19,4.1938657407407405,9.0,26550.0,0.6436902402676689,1.0,0.65,0.55,67.0,55.0,0.95,0.18,1.5946634615384616
493,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.45,0.4,68.0,85.0,1.09,1.19,4.1938657407407405,9.0,26550.0,0.6436902402676689,1.0,0.6,0.75,80.7,60.0,0.89,0.7914285714285714,2.0130000000000003
494,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.45,0.4,68.0,85.0,1.09,1.19,4.1938657407407405,9.0,26550.0,0.6436902402676689,1.0,0.65,0.4,69.5,85.0,1.26,0.8466666666666667,2.12125
495,16.0,14.0,20.0,1.0,1.0,10.0,30950.0,1.3563097597323313,1.0,0.8,0.6,84.0,75.0,1.25,0.8766666666666667,1.9604821428571426,9.0,26550.0,0.6436902402676689,1.0,0.35,0.65,39.9,60.0,0.59,0.12000000000000001,3.044125
